Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
fiat_cr42;8.25700;11.22000;22.40000;1837.00000;305.00000;578.00000;0.70000;580.00000;0.00000;0.00000;;-64746.0,151074.0;1.00000;600,2520,3000;0.00000;0.00000;19.0,-15.0,19.0,-15.0
fiat_cr42_j11;8.25700;11.22000;22.40000;1837.00000;305.00000;578.00000;0.70000;580.00000;0.00000;0.00000;;-64746.0,151074.0;1.00000;600,2520,3000;0.00000;0.00000;19.0,-15.0,19.0,-15.0
fiat_g50_seria2;8.03000;10.99000;17.00000;1937.00000;265.00000;870.00000;0.81000;300.00000;20.00000;33.00000;0.1,600.0,0.5,340.0,1.0,260.0;-71000.0,165000.0;1.00000;600,2520,3000;0.00000;0.00000;17.0,-12.0,15.0,-19.0
fiat_g50_seria7as;8.03000;10.99000;17.00000;2067.00000;301.70000;870.00000;0.81000;300.00000;20.00000;33.00000;0.1,600.0,0.5,340.0,1.0,260.0;-71000.0,165000.0;1.00000;600,2520,3000;0.00000;0.00000;17.0,-12.0,15.0,-19.0
fiat_g91_ps;10.41500;8.55800;16.38000;3340.00000;1256.00000;1011.00000;0.97000;345.00000;20.00000;33.00000;0.1,620.4,1.0,345.0;-118180.0,250000.0;1.00000;3500,10000;0.00000;0.00000;21.0,-14.0,18.0,-17.0
fiat_g91_r1;10.41500;8.55800;16.38000;3337.00000;1256.00000;1128.00000;0.97000;345.00000;20.00000;33.00000;0.1,620.4,1.0,345.0;-118180.0,250000.0;1.00000;3500,14000;0.00000;0.00000;21.0,-14.0,18.0,-17.0
fiat_g91_r3;10.41500;8.55800;16.38000;3477.00000;1256.00000;1128.00000;0.97000;345.00000;20.00000;33.00000;0.1,620.4,1.0,345.0;-118180.0,250000.0;1.00000;3500,14000;0.00000;0.00000;21.0,-14.0,18.0,-17.0
fiat_g91_r4;10.41500;8.55800;16.38000;3477.00000;1256.00000;1128.00000;0.97000;345.00000;20.00000;33.00000;0.1,620.4,1.0,345.0;-118180.0,250000.0;1.00000;3500,14000;0.00000;0.00000;21.0,-14.0,18.0,-17.0
fiat_g91_y;11.00000;9.01000;18.10000;4350.00000;2520.00000;1128.00000;1.00000;371.00000;20.00000;33.00000;0.1,620.4,1.0,371.0;-155000.0,380000.0;2.00000;5500,16500,17500;0.00000;0.00000;21.0,-14.0,20.0,-17.0
fiat_g91_ys;11.00000;9.01000;18.10000;4350.00000;2520.00000;1128.00000;1.00000;371.00000;20.00000;33.00000;0.1,620.4,1.0,371.0;-155000.0,380000.0;2.00000;5500,16500,17500;0.00000;0.00000;21.0,-14.0,20.0,-17.0
firebrand_tf4;11.91000;15.62000;35.40000;5970.00000;771.00000;750.00000;0.76000;300.00000;0.00000;33.00000;0.3,420.0,1.0,250.0;-185000.0,345000.0;1.00000;500,2700,3100;0.00000;0.00000;18.7,-13.0,17.5,-15.0
firefly_mk1;11.46000;13.57000;30.48000;4670.00000;617.00000;720.00000;0.80000;270.00000;0.00000;33.00000;0.0,700.0,0.2,600.0,0.3,330.0,1.0,242.0;-152700.0,275000.0;1.00000;450,2750,3100;0.00000;0.00000;18.0,-17.0,15.7,-20.0
firefly_mk5;11.46000;13.57000;31.48000;5273.00000;509.84000;720.00000;0.80000;280.00000;0.00000;33.00000;0.0,700.0,0.2,600.0,0.3,330.0,1.0,250.0;-200000.0,298000.0;1.00000;450,2750,3100;0.00000;0.00000;18.0,-17.0,15.7,-20.0
fj_4b;11.07000;11.92000;31.44000;6695.00000;2591.00000;1166.00000;1.40000;435.00000;20.00000;33.00000;0.1,620.4,1.0,435.0;-211000.0,458600.0;1.00000;3000,10000;0.00000;0.00000;18.5,-14.0,19.5,-17.0
fokker_d21_mod20;8.11000;11.00000;15.80000;1642.00000;270.00000;735.00000;0.78000;290.00000;0.00000;0.00000;0.1,380.0,0.5,280.0,1.0,240.0;-60332.0,140774.0;1.00000;600,2750,3100;0.00000;0.00000;16.5,-12.0,15.0,-14.0
fokker_d21_serie3_finland;8.11000;11.00000;15.80000;1577.00000;270.00000;735.00000;0.78000;290.00000;0.00000;0.00000;0.1,380.0,0.5,280.0,1.0,240.0;-60332.0,140774.0;1.00000;600,2750,3100;0.00000;0.00000;16.5,-12.0,15.0,-14.0
fokker_g1a;11.50000;17.16000;38.30000;3810.00000;702.00000;610.00000;0.65000;280.00000;20.00000;33.00000;0.1,350.0,1.0,230.0;-103005.0,269500.0;2.00000;600,2750,3100;0.00000;0.00000;16.5,-12.0,15.0,-14.0
fury_mk1;8.24000;11.79000;23.41000;1303.00000;161.00000;600.00000;0.75000;600.00000;0.00000;0.00000;;-40208.0,88458.0;1.00000;450,2500,3000;0.00000;0.00000;18.0,-16.0,18.0,-16.0
fury_mk2;8.24000;11.79000;23.41000;1362.00000;161.00000;600.00000;0.75000;600.00000;0.00000;0.00000;;-40208.0,88458.0;1.00000;450,2900,3000;0.00000;0.00000;18.0,-16.0,18.0,-16.0
fw-190a-1;8.85000;10.38000;18.30000;3192.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,17.0,-12.0
fw-190a-4;8.85000;10.50600;18.30000;3340.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,17.0,-12.0
fw-190a-5;8.95000;10.50600;18.30000;3353.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,15.4,-12.0
fw-190a-5_cannons;8.95000;10.50600;18.30000;3467.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,15.4,-12.0
fw-190a-5_u14;8.95000;10.50600;18.30000;3285.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,15.4,-12.0
fw-190a-5_u2;8.95000;10.50600;18.30000;3273.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,15.4,-12.0
fw-190a-8;8.95000;10.50600;18.30000;3607.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,17.0,-12.0
fw-190a-8_france;8.95000;10.50600;18.30000;3607.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,17.0,-12.0
fw-190c;9.50000;12.30000;20.30000;3613.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;500,2700,2900;0.00000;0.00000;17.5,-12.0,17.0,-12.0
fw-190d-12;10.20000;10.50600;18.30000;3728.00000;388.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;1354,3250,3650;85.00000;0.04800;17.5,-12.0,17.0,-12.0
fw-190d-13;10.20000;10.50600;18.30000;3686.00000;388.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;1354,3250,3650;85.00000;0.04800;17.5,-12.0,17.0,-12.0
fw-190d-9;10.20000;10.50600;18.30000;3570.00000;388.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;1354,3250,3650;85.00000;0.04800;17.5,-12.0,17.0,-12.0
fw-190f-8;8.95000;10.50600;18.30000;3457.00000;410.00000;912.00000;0.83000;310.00000;0.00000;13.00000;0.1,900.0,0.1,700.0,0.6,310.0;-132435.0,264870.0;1.00000;600,2700,3000;0.00000;0.00000;17.5,-12.0,17.0,-12.0
fw_189a_1;12.02500;18.40000;37.80000;3350.00000;324.00000;525.00000;0.65000;190.00000;20.00000;33.00000;0.1,250.0,1.0,185.0;-103005.0,196000.0;2.00000;2790,3100,3400;0.00000;0.00000;16.5,-17.7,15.0,-15.0
fw_200c_1;23.85000;32.84000;142.58000;11429.00000;8060.00000;450.00000;0.70000;200.00000;20.00000;33.00000;0.1,350.0,1.0,200.0;-268650.0,268650.0;4.00000;500,2550,2650;0.00000;0.00000;15.0,-11.8,14.0,-13.0
g4m1;19.97000;24.88000;74.12480;6741.00000;3323.00000;540.00000;0.80000;300.00000;20.00000;33.00000;0.1,450.0,1.0,250.0;-186200.0,242060.0;2.00000;600,2450,3100;0.00000;0.00000;16.0,-12.0,15.0,-19.0
g5n1;31.01500;42.00000;201.78000;16221.00000;9524.00000;520.00000;0.65000;280.00000;20.00000;33.00000;0.1,380.0,1.0,230.0;-413805.0,551740.0;4.00000;600,2450,2600;0.00000;0.00000;18.0,-15.4,17.0,-15.0
g8n1;22.93500;32.54000;112.00000;18781.00000;11808.00000;680.00000;0.64500;330.00000;20.00000;33.00000;0.1,340.0,1.0,270.0;-314200.0,418950.0;4.00000;600,3001,3200;0.00000;0.00000;15.0,-13.0,15.0,-16.5
g_55_serie1;9.37200;11.85000;21.08000;3090.00000;405.00000;840.00000;0.82000;260.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-105000.0,210000.0;1.00000;500,2800,3150;0.00000;0.00000;17.2,-14.0,15.1,-17.0
g_55_serie1_ss0;9.37200;11.85000;21.08000;3030.00000;405.00000;840.00000;0.82000;260.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-105000.0,210000.0;1.00000;500,2800,3150;0.00000;0.00000;17.2,-14.0,15.1,-17.0
g_55s;9.37200;11.85000;21.08000;2990.00000;405.00000;840.00000;0.82000;260.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-105000.0,210000.0;1.00000;500,2800,3150;0.00000;0.00000;17.2,-14.0,15.1,-17.0
g_56;9.37200;11.85000;21.08000;3195.00000;435.00000;840.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-105000.0,210000.0;1.00000;450,2700,2900;0.00000;0.00000;17.2,-14.0,15.1,-17.0
g_lynx;16.00000;4.50000;3.20000;3350.00000;1450.00000;460.00000;0.79000;420.00000;0.00000;0.00000;;-70000.0,130000.0;2.00000;16000,27700,36000;0.00000;0.00000;28.6,-28.0,22.6,-21.0
gl_832;8.74000;14.50000;29.46000;1108.00000;350.00000;450.00000;0.83000;550.00000;20.00000;33.00000;;-127138.0,171757.0;1.00000;450,2200,2450;0.00000;0.00000;17.0,-14.5,16.5,-13.0
gladiator_j8a;8.36000;12.54100;29.10000;1732.00000;282.00000;600.00000;0.75000;560.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-62000.0,124000.0;1.00000;450,2750,3100;0.00000;0.00000;17.0,-17.0,16.0,-15.0
gladiator_mk1_belgium;8.36000;12.54100;29.10000;1732.00000;282.00000;600.00000;0.75000;560.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-62000.0,124000.0;1.00000;450,2750,3100;0.00000;0.00000;17.0,-17.0,16.0,-15.0
gladiator_mk2;8.36000;12.54100;29.10000;1732.00000;282.00000;560.00000;0.75000;560.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-62000.0,124000.0;1.00000;450,2650,3100;0.00000;0.00000;17.0,-17.0,16.0,-15.0
gladiator_mk2_navy;8.36000;12.54100;29.10000;1864.00000;282.00000;560.00000;0.75000;560.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-62000.0,124000.0;1.00000;450,2650,3100;0.00000;0.00000;17.0,-17.0,16.0,-15.0
gladiator_mk2_tuck;8.36000;12.54100;29.10000;1732.00000;282.00000;560.00000;0.75000;560.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-62000.0,124000.0;1.00000;450,2650,3100;0.00000;0.00000;17.0,-17.0,16.0,-15.0
go229_v3;7.47000;16.80000;38.58000;4800.00000;2400.00000;980.00000;0.92000;450.00000;20.00000;33.00000;0.1,580.4,1.0,380.4;-179812.0,360000.0;2.00000;2700,10000,12000;0.00000;0.00000;17.0,-13.3,14.0,-22.0
h6k4;24.40000;40.00000;167.64000;12066.00000;8824.00000;437.00000;0.70000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-280000.0,365000.0;4.00000;450,2550,2800;0.00000;0.00000;17.0,-11.0,14.0,-12.0
h8k2;28.11800;38.00000;160.00000;17474.00000;12158.70000;560.00000;0.70000;450.00000;20.00000;33.00000;0.1,420.0,1.0,260.0;-512695.0,683550.0;4.00000;150,2600,3000;100.00000;0.09420;15.0,-11.0,-14.0,14.0
h8k3;28.11800;38.00000;160.00000;17474.00000;12158.70000;560.00000;0.70000;450.00000;20.00000;33.00000;0.1,420.0,1.0,260.0;-512695.0,683550.0;4.00000;150,2600,3000;100.00000;0.09420;15.0,-11.0,-14.0,14.0
h_34;17.51000;3.20000;1.20000;3870.00000;757.00000;450.00000;0.79000;420.00000;0.00000;0.00000;;-100000.0,250000.0;1.00000;600,2700,3300;0.00000;0.00000;28.6,-28.0,22.6,-21.0
h_34_france;17.51000;3.20000;1.20000;3870.00000;757.00000;450.00000;0.79000;420.00000;0.00000;0.00000;;-100000.0,250000.0;1.00000;600,2700,3300;0.00000;0.00000;28.6,-28.0,22.6,-21.0
h_75a_1_france;8.69000;11.37000;21.93000;2122.00000;379.80000;681.00000;0.78000;290.00000;20.00000;33.00000;0.1,520.4,1.0,232.0;-88325.0,149373.0;1.00000;600,2700,3185;0.00000;0.00000;17.6,-17.7,16.0,-15.0
h_75a_2_finland;8.69000;11.37000;21.93000;2194.00000;379.80000;770.00000;0.78000;290.00000;20.00000;33.00000;0.1,520.4,1.0,232.0;-90723.0,150093.0;1.00000;600,2550,3185;0.00000;0.00000;17.6,-17.7,16.0,-15.0
h_75a_4_france;8.69000;11.37000;21.93000;2198.00000;379.70000;770.00000;0.78000;290.00000;20.00000;33.00000;0.1,520.4,1.0,232.0;-88325.0,149373.0;1.00000;600,2500,3100;0.00000;0.00000;17.6,-17.7,16.0,-15.0
halifax_mk3;21.82000;31.75000;117.90000;16000.00000;5980.00000;541.00000;0.70000;260.00000;20.00000;33.00000;0.1,520.0,1.0,260.0;-396900.0,600000.0;4.00000;450,2800,3200;0.00000;0.00000;16.0,-13.0,21.9,-16.0
harrier_frs1;14.30000;7.70000;18.60000;5910.00000;2335.00000;1463.00000;1.25000;648.00000;0.00000;33.00000;0.1,1111.0,0.3,926.0,1.0,556.0;-220000.0,560000.0;1.00000;4900,7510,10000;223.00000;2.40000;21.0,-21.0,21.0,-20.0
harrier_gr1;14.30000;7.70000;18.60000;5520.00000;2292.00000;1463.00000;1.25000;648.00000;0.00000;33.00000;0.1,1111.0,0.3,926.0,1.0,556.0;-220000.0,560000.0;1.00000;4800,7460,10000;223.00000;2.40000;21.0,-21.0,21.0,-20.0
harrier_gr3;14.30000;7.70000;18.60000;5570.00000;2335.00000;1463.00000;1.25000;648.00000;0.00000;33.00000;0.1,1111.0,0.3,926.0,1.0,556.0;-220000.0,560000.0;1.00000;4900,7510,10000;223.00000;2.40000;21.0,-21.0,21.0,-20.0
harrier_gr7;14.12000;9.25000;21.60000;5705.00000;3520.00000;1137.00000;1.10000;648.00000;0.00000;33.00000;0.2,973.0,0.3,833.0,1.0,556.0;-220000.0,560000.0;1.00000;4900,7510,10000;227.00000;2.40000;23.0,-21.0,23.0,-21.0
harrier_t10;14.12000;9.25000;21.60000;6627.00000;3520.00000;1137.00000;1.10000;648.00000;0.00000;33.00000;0.2,973.0,0.3,833.0,1.0,556.0;-220000.0,560000.0;1.00000;4900,7510,10000;227.00000;2.40000;23.0,-21.0,23.0,-21.0
hawk_iii;7.14000;12.76000;24.32000;1517.00000;310.00000;600.00000;0.70000;280.00000;0.00000;0.00000;;-57494.0,114989.0;1.00000;500,2200,2520;0.00000;0.00000;17.5,-12.0,17.0,-12.0
he-111h-16_winter;16.40000;22.60000;86.20000;7100.00000;3000.00000;480.00000;0.60000;300.00000;20.00000;33.00000;0.1,350.0,1.0,260.0;-156380.0,200380.0;2.00000;420,2600,2750;0.00000;0.00000;14.0,-13.0,12.0,-10.0
he-111h-2;16.40000;22.60000;86.20000;6700.00000;2050.00000;480.00000;0.60000;350.00000;20.00000;33.00000;0.1,420.0,1.0,260.0;-156380.0,200380.0;2.00000;420,2400,2550;0.00000;0.00000;14.0,-13.0,12.0,-10.0
he-111h-6;16.40000;22.60000;86.20000;7020.00000;3000.00000;480.00000;0.60000;350.00000;20.00000;33.00000;0.1,420.0,1.0,260.0;-156380.0,200380.0;2.00000;420,2600,2750;0.00000;0.00000;14.0,-13.0,12.0,-10.0
he-162a-2;9.05000;7.20000;11.60854;1877.00000;475.00000;1040.00000;0.90000;350.00000;20.00000;33.00000;0.1,700.0,1.0,500.0;-78787.0,138787.0;1.00000;3000,11000;0.00000;0.00000;15.2,-14.8,14.0,-17.0
he-177a-5;20.40000;31.44000;102.00000;19100.00000;6248.80000;682.00000;0.70000;260.00000;20.00000;33.00000;0.1,450.0,1.0,280.0;-205000.0,510000.0;2.00000;500,2800,3150;0.00000;0.00000;16.0,-11.8,15.0,-15.0
he51a1;8.43800;13.75000;27.23000;1601.00000;152.00000;500.00000;0.70000;500.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-46107.0,101435.0;1.00000;600,2000;0.00000;0.00000;18.0,-15.0,17.0,-15.0
he51b1;8.43800;13.75000;27.23000;1621.00000;303.00000;550.00000;0.70000;550.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-55328.0,110657.0;1.00000;600,2000;0.00000;0.00000;18.0,-15.0,17.0,-15.0
he51b_2w;8.43800;13.75000;27.23000;1757.00000;152.00000;500.00000;0.70000;500.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-46107.0,101435.0;1.00000;600,1700,2000;0.00000;0.00000;18.0,-15.0,17.0,-15.0
he51c1;8.43800;13.75000;27.23000;1635.00000;303.00000;550.00000;0.70000;550.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-55328.0,110657.0;1.00000;600,2000;0.00000;0.00000;18.0,-15.0,17.0,-15.0
he51c1_late;8.43800;13.75000;27.23000;1647.00000;303.00000;550.00000;0.70000;550.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-55328.0,110657.0;1.00000;600,2000;0.00000;0.00000;18.0,-15.0,17.0,-15.0
he_100d_1;8.20000;9.40000;13.42000;2158.00000;250.00000;820.00000;0.80000;320.00000;20.00000;33.00000;0.1,500.0,0.5,450.0,0.7,390.0,1.0,280.0;-66000.0,148000.0;1.00000;450,2400,3000;0.00000;0.00000;17.0,-16.0,13.0,-16.0
he_112a_0;8.90000;11.50000;21.60000;1900.00000;200.00000;680.00000;0.70000;300.00000;20.00000;33.00000;0.1,420.0,1.0,270.0;-87572.8,109466.0;1.00000;400,2700,2800;0.00000;0.00000;17.2,-17.0,14.1,-20.0
he_112b_0;9.30000;9.10000;16.98000;1911.00000;200.00000;730.00000;0.80000;300.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-87572.8,109466.0;1.00000;400,2700,2800;0.00000;0.00000;17.2,-17.0,-20.0,14.1
he_112b_1;9.30000;9.10000;16.98000;1911.00000;200.00000;730.00000;0.80000;300.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-87572.8,109466.0;1.00000;400,2700,2800;0.00000;0.00000;17.2,-17.0,-20.0,14.1
he_112b_2;9.30000;9.10000;16.98000;2000.00000;200.00000;730.00000;0.80000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-87572.8,109466.0;1.00000;445,2700,2800;0.00000;0.00000;17.2,-17.0,-20.0,14.1
he_112v_5;8.90000;11.50000;21.60000;1900.00000;200.00000;680.00000;0.70000;300.00000;20.00000;33.00000;0.1,420.0,1.0,270.0;-87572.8,109466.0;1.00000;400,2700,2800;0.00000;0.00000;17.2,-17.0,14.1,-20.0
he_115a_2_sweden;17.30000;22.20000;87.48000;6560.00000;1780.00000;480.00000;0.60000;350.00000;20.00000;33.00000;0.1,420.0,1.0,260.0;-156380.0,200380.0;2.00000;500,2550,2650;0.00000;0.00000;14.0,-13.0,12.0,-10.0
he_115c_1;17.30000;22.20000;87.48000;7145.00000;2550.00000;480.00000;0.60000;350.00000;20.00000;33.00000;0.1,420.0,1.0,260.0;-156380.0,200380.0;2.00000;500,2550,2650;0.00000;0.00000;14.0,-13.0,12.0,-10.0
he_219a_7;15.54000;18.50000;44.49000;10800.00000;1925.00000;787.00000;0.75000;310.00000;0.00000;33.00000;0.1,490.0,1.0,310.0;-450000.0,690000.0;2.00000;500,2700,3200;0.00000;0.00000;17.2,-14.5,20.0,-14.0
hkp2;16.00000;4.00000;0.60000;890.00000;440.00000;300.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;1.00000;5000,34000,39000;0.00000;0.00000;28.6,-28.0,22.6,-21.0
hkp3c;15.00000;3.20000;1.26000;2390.00000;833.00000;450.00000;0.79000;420.00000;0.00000;0.00000;;-100000.0,250000.0;1.00000;3000,6600,10000;0.00000;0.00000;28.6,-28.0,22.6,-21.0
hkp9a_cb2;16.00000;4.00000;0.60000;1420.00000;444.00000;300.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;2.00000;2000,6000,7200;0.00000;0.00000;28.6,-28.0,22.6,-21.0
hkp9a_cb3_fc;16.00000;4.00000;0.60000;1420.00000;444.00000;300.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;2.00000;2000,6000,7200;0.00000;0.00000;28.6,-28.0,22.6,-21.0
hornet_mk1;12.00000;13.70000;33.48000;5970.00000;1185.00000;826.00000;0.80000;324.00000;20.00000;33.00000;0.1,380.0,1.0,287.0;-158000.0,320000.0;2.00000;450,3000,3300;0.00000;0.00000;16.0,-15.1,-16.0,18.5
hornet_mk3;12.00000;13.70000;33.48000;6050.00000;1761.00000;826.00000;0.80000;324.00000;20.00000;33.00000;0.1,380.0,1.0,287.0;-158000.0,320000.0;2.00000;450,3000,3300;0.00000;0.00000;16.0,-15.1,-16.0,18.5
hp52_hampden_mk1_late;16.25000;21.13280;62.10000;6583.00000;1442.00000;506.00000;0.75000;225.00000;20.00000;33.00000;0.1,410.0,1.0,210.0;-125167.0,208612.0;2.00000;600,2600,2825;0.00000;0.00000;21.0,-12.0,17.0,-17.0
hp52_hampden_tbmk1;16.25000;21.13280;62.10000;6683.00000;1442.00000;506.00000;0.75000;225.00000;20.00000;33.00000;0.1,410.0,1.0,210.0;-125167.0,208612.0;2.00000;600,2600,2825;0.00000;0.00000;21.0,-12.0,17.0,-17.0
hp52_hampden_tbmk1_ussr_utk1;16.25000;21.13280;62.10000;6700.00000;1442.00000;506.00000;0.75000;225.00000;20.00000;33.00000;0.1,410.0,1.0,210.0;-125167.0,208612.0;2.00000;600,2600,2825;0.00000;0.00000;21.0,-12.0,17.0,-17.0
hs-129b-2;9.84000;14.20000;29.00000;4517.00000;450.00000;630.00000;0.69000;295.00000;20.00000;33.00000;0.1,314.0,0.3,252.0,1.0,190.0;-165370.0,257250.0;2.00000;450,3030,3420;0.00000;0.00000;16.0,-14.5,14.5,-13.5
hs-129b-3;9.84000;14.20000;29.00000;4517.00000;450.00000;630.00000;0.69000;295.00000;20.00000;33.00000;0.1,314.0,0.3,252.0,1.0,190.0;-165370.0,257250.0;2.00000;450,3030,3420;0.00000;0.00000;16.0,-14.5,14.5,-13.5
hs_123a_1;8.66000;12.96100;24.85000;1649.00000;200.00000;577.00000;0.70000;590.00000;20.00000;33.00000;0.1,320.0,0.5,240.0,1.0,190.0;-79461.0,119192.0;1.00000;500,2049,2600;0.00000;0.00000;18.0,-12.0,17.0,-12.0
hudson_mk_v;13.51000;19.96000;51.18000;5985.00000;1754.00000;564.00000;0.65000;235.00000;20.00000;33.00000;0.1,340.0,1.0,235.0;-198000.0,396000.0;2.00000;300,2700,2900;0.00000;0.00000;17.0,-13.0,16.5,-12.0
hunter_f1;12.80000;10.26000;31.56000;5970.00000;1190.00000;1193.00000;1.60000;450.00000;20.00000;33.00000;0.1,648.0,1.0,465.0;-203792.0,430000.0;1.00000;2750,7900,10000;0.00000;0.00000;15.9,-14.0,14.5,-17.0
hunter_f4_mk50;12.80000;10.26000;31.56000;6210.00000;1368.60000;1193.00000;1.60000;450.00000;20.00000;33.00000;0.1,648.0,1.0,465.0;-203792.0,430000.0;1.00000;2750,7900,10000;0.00000;0.00000;15.9,-14.0,14.5,-17.0
hunter_f58a;12.80000;10.26000;31.56000;6110.00000;2448.00000;1225.00000;1.60000;450.00000;20.00000;33.00000;0.1,648.0,1.0,465.0;-245000.0,540000.0;1.00000;2750,8000,10000;0.00000;0.00000;16.1,-14.0,14.5,-17.0
hunter_f6;12.80000;10.26000;31.56000;6400.00000;1368.60000;1193.00000;1.60000;450.00000;20.00000;33.00000;0.1,648.0,1.0,465.0;-225000.0,470000.0;1.00000;2750,8000,10000;0.00000;0.00000;16.1,-14.0,14.5,-17.0
hunter_f6_holland;12.80000;10.26000;31.56000;6400.00000;2448.00000;1193.00000;1.60000;450.00000;20.00000;33.00000;0.1,648.0,1.0,465.0;-225000.0,470000.0;1.00000;2750,8000,10000;0.00000;0.00000;16.1,-14.0,14.5,-17.0
hunter_f9;12.80000;10.26000;31.56000;6110.00000;1368.60000;1225.00000;1.60000;450.00000;20.00000;33.00000;0.1,648.0,1.0,465.0;-245000.0,540000.0;1.00000;2750,8000,10000;0.00000;0.00000;16.1,-14.0,14.5,-17.0
hurricane_mk1;9.58000;12.19200;23.93000;2619.00000;314.00000;660.00000;0.79000;320.00000;20.00000;33.00000;0.1,285.0,0.4,235.0,1.0,202.0;-101386.0,180806.0;1.00000;600,3000,3600;0.00000;0.00000;18.0,-8.0,17.0,-14.0
hurricane_mk1b;9.58000;12.19200;23.93000;2899.00000;314.00000;660.00000;0.79000;320.00000;20.00000;33.00000;0.1,285.0,0.4,235.0,1.0,202.0;-101386.0,180806.0;1.00000;600,3000,3600;0.00000;0.00000;18.0,-8.0,17.0,-14.0
hurricane_mk1c;9.58000;12.19200;23.93000;2949.00000;314.00000;660.00000;0.79000;320.00000;20.00000;33.00000;0.1,285.0,0.4,235.0,1.0,202.0;-101386.0,180806.0;1.00000;600,3000,3600;0.00000;0.00000;18.0,-8.0,17.0,-14.0
hurricane_mk4;9.58000;12.19200;23.93000;2873.00000;314.00000;660.00000;0.79000;320.00000;20.00000;33.00000;0.1,285.0,0.4,235.0,1.0,202.0;-101386.0,180806.0;1.00000;600,3000,3600;0.00000;0.00000;18.0,-8.0,17.0,-14.0
hurricanemkii;9.58000;12.19200;23.93000;2881.00000;314.00000;660.00000;0.79000;320.00000;20.00000;33.00000;0.1,285.0,0.4,235.0,1.0,202.0;-101386.0,180806.0;1.00000;600,3000,3600;0.00000;0.00000;18.0,-8.0,17.0,-14.0
